tick,stage,map,vehicle,image_path,speed_kph,steering_wheel_deg,steering_input,throttle_input,brake_input,lane_offset,lane_confidence,sensor_near_offset,sensor_far_offset,sensor_heading_hint,sensor_curvature_hint,sensor_width_norm,sensor_depth_min_m,sensor_lateral_accel_mps2,damage
414,ai,hirochi_raceway,bolide,images\frame_000414.jpg,85.700,59.296,-0.107896,0.164705,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
415,ai,hirochi_raceway,bolide,images\frame_000415.jpg,85.800,58.320,-0.106312,0.152628,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
416,ai,hirochi_raceway,bolide,images\frame_000416.jpg,85.817,60.586,-0.110804,0.156657,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
417,ai,hirochi_raceway,bolide,images\frame_000417.jpg,85.748,61.937,-0.112630,0.153022,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
418,ai,hirochi_raceway,bolide,images\frame_000418.jpg,85.646,60.457,-0.110011,0.154915,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
419,ai,hirochi_raceway,bolide,images\frame_000419.jpg,85.814,64.662,-0.117704,0.150930,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
420,ai,hirochi_raceway,bolide,images\frame_000420.jpg,10.349,-72.950,0.152272,0.000000,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
421,ai,hirochi_raceway,bolide,images\frame_000421.jpg,9.232,-77.175,0.133536,0.000000,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
422,ai,hirochi_raceway,bolide,images\frame_000422.jpg,12.672,-40.675,0.066729,0.715626,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
423,ai,hirochi_raceway,bolide,images\frame_000423.jpg,18.850,19.170,-0.045353,0.929818,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
424,ai,hirochi_raceway,bolide,images\frame_000424.jpg,25.391,68.206,-0.131313,0.956329,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
425,ai,hirochi_raceway,bolide,images\frame_000425.jpg,33.360,104.056,-0.190708,0.878605,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
426,ai,hirochi_raceway,bolide,images\frame_000426.jpg,41.806,74.111,-0.124658,0.857665,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
427,ai,hirochi_raceway,bolide,images\frame_000427.jpg,49.575,34.863,-0.060595,0.919688,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
428,ai,hirochi_raceway,bolide,images\frame_000428.jpg,57.121,34.172,-0.063953,0.939076,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
429,ai,hirochi_raceway,bolide,images\frame_000429.jpg,64.610,45.125,-0.083726,0.932283,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
430,ai,hirochi_raceway,bolide,images\frame_000430.jpg,71.015,49.772,-0.090346,0.932959,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
431,ai,hirochi_raceway,bolide,images\frame_000431.jpg,71.538,47.677,-0.086127,0.960690,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
432,ai,hirochi_raceway,bolide,images\frame_000432.jpg,77.822,37.701,-0.067460,0.948834,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
433,ai,hirochi_raceway,bolide,images\frame_000433.jpg,82.821,34.274,-0.061091,0.959593,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
434,ai,hirochi_raceway,bolide,images\frame_000434.jpg,87.726,23.003,-0.039281,0.963601,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
435,ai,hirochi_raceway,bolide,images\frame_000435.jpg,92.732,8.423,-0.012959,0.964902,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
436,ai,hirochi_raceway,bolide,images\frame_000436.jpg,95.692,-0.057,0.000274,0.400031,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
437,ai,hirochi_raceway,bolide,images\frame_000437.jpg,96.517,1.165,-0.002235,0.191087,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
438,ai,hirochi_raceway,bolide,images\frame_000438.jpg,96.537,0.975,-0.001573,0.161834,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
439,ai,hirochi_raceway,bolide,images\frame_000439.jpg,96.662,-0.153,0.000538,0.159544,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
440,ai,hirochi_raceway,bolide,images\frame_000440.jpg,96.687,-1.055,0.001989,0.160569,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
441,ai,hirochi_raceway,bolide,images\frame_000441.jpg,96.775,-1.527,0.002823,0.161392,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
442,ai,hirochi_raceway,bolide,images\frame_000442.jpg,96.566,-2.084,0.003906,0.166919,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
443,ai,hirochi_raceway,bolide,images\frame_000443.jpg,96.733,-2.358,0.004264,0.171955,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
444,ai,hirochi_raceway,bolide,images\frame_000444.jpg,96.538,-2.434,0.004448,0.174067,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
445,ai,hirochi_raceway,bolide,images\frame_000445.jpg,96.669,-1.788,0.003199,0.173694,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
446,ai,hirochi_raceway,bolide,images\frame_000446.jpg,96.683,-2.129,0.003851,0.179151,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
447,ai,hirochi_raceway,bolide,images\frame_000447.jpg,96.635,-1.790,0.003399,0.180009,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
448,ai,hirochi_raceway,bolide,images\frame_000448.jpg,96.638,-3.335,0.006585,0.180624,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
449,ai,hirochi_raceway,bolide,images\frame_000449.jpg,96.559,-4.374,0.006927,0.187756,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
450,ai,hirochi_raceway,bolide,images\frame_000450.jpg,96.583,11.053,-0.024678,0.181032,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
451,ai,hirochi_raceway,bolide,images\frame_000451.jpg,96.492,40.326,-0.079025,0.165150,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
452,ai,hirochi_raceway,bolide,images\frame_000452.jpg,96.474,70.744,-0.132177,0.124891,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
453,ai,hirochi_raceway,bolide,images\frame_000453.jpg,92.763,85.443,-0.157294,0.000000,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
454,ai,hirochi_raceway,bolide,images\frame_000454.jpg,88.701,92.352,-0.170066,0.000000,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
455,ai,hirochi_raceway,bolide,images\frame_000455.jpg,87.683,104.787,-0.195874,0.240434,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
456,ai,hirochi_raceway,bolide,images\frame_000456.jpg,84.919,136.064,-0.251393,0.086054,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
457,ai,hirochi_raceway,bolide,images\frame_000457.jpg,83.975,146.623,-0.268355,0.225178,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
458,ai,hirochi_raceway,bolide,images\frame_000458.jpg,82.859,159.789,-0.293064,0.343274,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
459,ai,hirochi_raceway,bolide,images\frame_000459.jpg,81.050,163.431,-0.294119,0.488993,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
460,ai,hirochi_raceway,bolide,images\frame_000460.jpg,83.921,152.137,-0.275822,0.461433,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
461,ai,hirochi_raceway,bolide,images\frame_000461.jpg,84.334,144.644,-0.261686,0.350219,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
462,ai,hirochi_raceway,bolide,images\frame_000462.jpg,84.719,144.725,-0.263663,0.299826,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
463,ai,hirochi_raceway,bolide,images\frame_000463.jpg,84.832,142.729,-0.258301,0.269366,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
464,ai,hirochi_raceway,bolide,images\frame_000464.jpg,85.250,131.131,-0.235369,0.243745,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
465,ai,hirochi_raceway,bolide,images\frame_000465.jpg,85.264,104.208,-0.183483,0.225176,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
466,ai,hirochi_raceway,bolide,images\frame_000466.jpg,85.549,72.026,-0.124555,0.213520,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
467,ai,hirochi_raceway,bolide,images\frame_000467.jpg,85.677,36.751,-0.061654,0.193689,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
468,ai,hirochi_raceway,bolide,images\frame_000468.jpg,85.894,14.730,-0.023662,0.156103,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
469,ai,hirochi_raceway,bolide,images\frame_000469.jpg,85.819,0.485,-0.000033,0.138400,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
470,ai,hirochi_raceway,bolide,images\frame_000470.jpg,86.242,1.483,-0.003213,0.109073,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
471,ai,hirochi_raceway,bolide,images\frame_000471.jpg,86.048,1.274,-0.001945,0.109606,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
472,ai,hirochi_raceway,bolide,images\frame_000472.jpg,86.159,-0.266,0.000570,0.112879,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
473,ai,hirochi_raceway,bolide,images\frame_000473.jpg,86.172,-0.884,0.001776,0.112817,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
474,ai,hirochi_raceway,bolide,images\frame_000474.jpg,86.270,-1.175,0.002121,0.112375,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
475,ai,hirochi_raceway,bolide,images\frame_000475.jpg,85.655,-1.801,0.003277,0.144199,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
476,ai,hirochi_raceway,bolide,images\frame_000476.jpg,85.421,-1.934,0.003494,0.189470,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
477,ai,hirochi_raceway,bolide,images\frame_000477.jpg,85.835,-1.777,0.003102,0.239255,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
478,ai,hirochi_raceway,bolide,images\frame_000478.jpg,86.189,-1.550,0.002808,0.145470,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
479,ai,hirochi_raceway,bolide,images\frame_000479.jpg,86.244,-1.332,0.002420,0.125409,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
480,ai,hirochi_raceway,bolide,images\frame_000480.jpg,86.323,-1.282,0.002251,0.118560,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
481,ai,hirochi_raceway,bolide,images\frame_000481.jpg,86.233,-1.790,0.003297,0.120059,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
482,ai,hirochi_raceway,bolide,images\frame_000482.jpg,86.290,-2.054,0.003789,0.123705,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
483,ai,hirochi_raceway,bolide,images\frame_000483.jpg,86.209,-2.334,0.004397,0.133450,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
484,ai,hirochi_raceway,bolide,images\frame_000484.jpg,86.119,-2.619,0.004831,0.137397,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
485,ai,hirochi_raceway,bolide,images\frame_000485.jpg,86.263,-1.584,0.002242,0.133534,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
486,ai,hirochi_raceway,bolide,images\frame_000486.jpg,86.121,5.636,-0.012234,0.128559,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
487,ai,hirochi_raceway,bolide,images\frame_000487.jpg,86.214,18.822,-0.036992,0.115453,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
488,ai,hirochi_raceway,bolide,images\frame_000488.jpg,86.346,36.216,-0.069212,0.115733,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
489,ai,hirochi_raceway,bolide,images\frame_000489.jpg,85.821,51.076,-0.095589,0.124959,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
490,ai,hirochi_raceway,bolide,images\frame_000490.jpg,85.556,65.623,-0.121341,0.164181,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
491,ai,hirochi_raceway,bolide,images\frame_000491.jpg,85.536,71.559,-0.130016,0.192098,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
492,ai,hirochi_raceway,bolide,images\frame_000492.jpg,85.554,69.793,-0.126346,0.211041,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
493,ai,hirochi_raceway,bolide,images\frame_000493.jpg,85.531,69.039,-0.125909,0.206646,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
494,ai,hirochi_raceway,bolide,images\frame_000494.jpg,85.404,70.695,-0.128288,0.183982,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
495,ai,hirochi_raceway,bolide,images\frame_000495.jpg,85.646,70.249,-0.127199,0.192722,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
496,ai,hirochi_raceway,bolide,images\frame_000496.jpg,85.693,67.313,-0.122132,0.187370,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
497,ai,hirochi_raceway,bolide,images\frame_000497.jpg,85.806,63.118,-0.113556,0.167377,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
498,ai,hirochi_raceway,bolide,images\frame_000498.jpg,85.873,58.983,-0.107173,0.165047,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
499,ai,hirochi_raceway,bolide,images\frame_000499.jpg,85.884,58.273,-0.106064,0.151883,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
500,ai,hirochi_raceway,bolide,images\frame_000500.jpg,85.721,60.023,-0.110044,0.156075,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
501,ai,hirochi_raceway,bolide,images\frame_000501.jpg,85.596,61.736,-0.112368,0.152213,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
502,ai,hirochi_raceway,bolide,images\frame_000502.jpg,85.604,60.315,-0.109758,0.154340,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
503,ai,hirochi_raceway,bolide,images\frame_000503.jpg,85.665,64.468,-0.117728,0.150688,0.000000,0.000000,1.000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.000
